year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,6,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",370,113,57.37,5.45,7.24,0.15,42.8,10,5,6730,3055,388,346,6,2935
2021,6,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1465,445,132.91,22.66,175.72,1.42,112.3,33,11,30945,7244,3240,10686,61,9714
2021,6,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",28,10,6.54,0,1.4,0,2.06,2,0,352,232,0,45,0,75
2021,6,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",244,90,42.36,4.58,8.36,0.08,34.61,8,0,5708,2383,462,328,3,2532
2021,6,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",119,54,21.11,0.9,3.39,0,28.6,11,1,4638,1839,57,243,0,2499
2021,6,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3821,857,309.02,45.86,233.91,5.45,262.75,115,24,71837,28798,4447,11853,158,26581
2021,6,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",142,48,20.15,1.76,7.11,0,18.99,5,0,2855,897,162,234,0,1562
2021,6,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",56,24,7.79,0.42,3.44,0,12.36,2,1,2129,715,20,195,0,1199
2021,6,AA,American Airlines Inc.,MSO,"Missoula, MT: Missoula International",27,11,5.3,0.11,1.33,0,4.25,0,0,921,299,31,86,0,505
2021,6,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",353,119,44.39,4.41,21.03,0.07,49.11,17,1,7205,2310,406,643,6,3840
2021,6,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",469,159,77.29,8.61,20.03,0,53.08,19,0,11003,4672,1033,999,0,4299
2021,6,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",28,13,7.38,0,1.17,0,4.45,0,0,960,401,0,122,0,437
2021,6,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",146,55,19.01,4.07,14.03,0,17.9,1,0,3720,1559,390,499,0,1272
2021,6,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",210,46,22.34,0.24,19.47,0,3.96,0,0,3060,1724,5,754,0,577
2021,6,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",248,82,41.6,4.47,5.52,0,30.41,18,0,5333,2157,346,270,0,2560
2021,6,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",176,49,27.72,1.15,5.92,0,14.21,4,1,3058,1392,83,194,0,1389
2021,6,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",236,103,50.99,4.2,8.36,0,39.45,7,0,7664,3197,298,301,0,3868
2021,6,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4509,914,262.72,54.61,268.67,4.52,323.49,123,28,82375,31104,4829,15905,195,30342
2021,6,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",196,60,33.49,2.55,6.56,0,17.41,8,0,3611,2096,173,251,0,1091
2021,6,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",390,104,43.34,3.74,28.83,0,28.09,15,0,6430,2598,314,1080,0,2438
2021,6,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",323,104,57.26,3.48,9.37,0.33,33.56,9,1,8677,3479,292,474,37,4395
2021,6,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",2484,583,200.82,35.09,154.95,6.03,186.1,33,9,49718,19268,3325,7815,211,19099
2021,6,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",3962,719,294.16,34.41,103.05,2.59,284.78,69,3,72466,33178,3096,3941,57,32194
2021,6,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",282,79,33.52,4.81,11.16,0,29.51,5,2,6278,2305,532,524,0,2917
2021,6,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",187,80,30.61,1.39,13.78,0,34.22,11,0,6157,2272,183,524,0,3178
2021,6,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",62,19,8.86,0.42,1.94,0.87,6.91,4,1,934,350,46,71,20,447
2021,6,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",56,19,5.62,0.38,2.65,0,10.35,0,0,1356,289,33,133,0,901
2021,6,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",92,23,5.6,0.83,2.42,0,14.15,3,0,1951,225,89,415,0,1222
2021,6,AA,American Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",34,7,1.19,0,4.73,0,1.08,1,0,231,56,0,125,0,50
2021,6,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",576,114,43.3,7.71,18.85,1.24,42.91,28,0,7426,2429,549,719,49,3680
2021,6,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",256,65,29.35,5.42,6.37,0.1,23.76,3,0,3966,1515,333,220,4,1894
2021,6,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",266,67,29.11,2.43,8.26,0.77,26.43,14,0,5633,2708,101,312,50,2462
2021,6,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",493,126,48.53,4.89,34.05,0.24,38.28,20,1,7826,2968,376,1551,22,2909
2021,6,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",739,219,88.22,17.85,39.24,0.77,72.92,25,1,15097,6102,1604,1513,30,5848
2021,6,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",620,210,101.03,12.36,28.65,1.19,66.76,29,0,11798,5291,880,1168,119,4340
2021,6,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",143,50,24.71,2.66,7.1,0,15.53,5,0,3967,1839,269,416,0,1443
2021,6,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",36,15,5.28,0,3.7,0,6.02,0,0,1118,441,0,174,0,503
2021,6,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",612,185,83.13,13.48,36.07,0.34,51.97,18,2,11558,4554,1287,1546,11,4160
2021,6,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",846,224,106.99,12.65,41.3,2.46,60.61,17,0,13658,5811,1281,1705,105,4756
2021,6,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",174,44,22.67,0.74,6.01,0.99,13.58,5,1,3001,1158,108,162,24,1549
2021,6,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",498,110,59.78,7.74,15.2,1.77,25.5,10,0,6806,3296,640,861,76,1933
2021,6,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",408,133,59.03,6.5,21.19,0,46.28,20,0,10163,4035,667,1061,0,4400
2021,6,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",318,95,52.4,5.35,9.18,1.52,26.55,11,0,5878,2495,975,392,46,1970
2021,6,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",486,91,50.39,6.37,10.11,0,24.13,27,1,5096,2171,804,371,0,1750
2021,6,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",128,25,10.25,2.1,6.33,0,6.32,1,0,1103,416,140,228,0,319
2021,6,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",372,96,37.08,6.73,10.9,1.17,40.11,19,0,5991,1688,677,545,54,3027
2021,6,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",297,60,24.91,4.13,20.56,0.63,9.78,7,0,3474,1623,435,839,15,562
2021,6,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",86,19,4.89,3.82,6.54,0.16,3.59,3,0,739,150,233,194,5,157
2021,6,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",84,26,8.23,0.22,4.93,0,12.61,2,0,1612,340,23,223,0,1026
2021,6,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",976,268,94.7,23.79,61.69,2.93,84.89,32,11,18997,6518,2430,3029,171,6849
2021,6,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",225,88,42.55,6.74,7.62,0.51,30.59,14,0,6088,2469,471,352,25,2771
2021,6,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",264,88,47.85,3.67,7.62,0,28.86,16,0,5427,2538,339,319,0,2231
2021,6,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",288,99,38.48,2.8,26.62,0,31.11,16,0,6024,2123,229,1166,0,2506
2021,6,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30,12,2.12,0,3.5,1,5.38,0,0,295,66,0,82,16,131
2021,6,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",90,16,4.87,3.8,5.92,0,1.41,4,0,751,360,187,158,0,46
2021,6,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",34,8,2.43,0,2.68,0,2.88,0,0,266,87,0,48,0,131
2021,6,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1246,274,103.67,0,71.21,24.25,74.87,29,0,12185,5418,0,2182,756,3829
2021,6,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58,19,6.33,0,8.98,0,3.68,1,0,544,177,0,237,0,130
2021,6,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",113,26,7.89,0,12.25,0,5.86,1,0,1093,441,0,395,0,257
2021,6,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",60,11,5.21,0,1.5,0,4.29,0,0,392,175,0,27,0,190
2021,6,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",60,15,4.11,0,7.1,0,3.78,1,0,444,134,0,165,0,145
2021,6,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",118,33,14.49,0,5.22,0,13.29,4,0,1685,834,0,129,0,722
2021,6,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",148,41,18.74,1.44,16.86,0,3.96,0,0,1709,935,60,532,0,182
2021,6,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",30,5,2.04,0,0.35,0,2.6,1,2,307,88,0,16,0,203
2021,6,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",134,28,10.23,0.15,8.13,0,9.49,2,0,2101,1186,6,235,0,674
2021,6,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",45,8,2.54,0,3.59,0,1.87,0,0,308,120,0,136,0,52
2021,6,AS,Alaska Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",44,12,5.24,0,2.01,0,4.75,3,0,730,379,0,152,0,199
2021,6,AS,Alaska Airlines Inc.,CDB,"Cold Bay, AK: Cold Bay Airport",18,1,0.88,0,0.12,0,0,0,0,69,61,0,8,0,0
2021,6,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,10,1.17,0,1.06,0,7.77,2,0,378,55,0,30,0,293
2021,6,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",30,6,2.93,0,2.67,0,0.4,0,0,196,116,0,74,0,6
2021,6,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",30,3,1.16,0,1,0,0.84,0,0,81,25,0,18,0,38
2021,6,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",30,6,3,0,1.64,0,1.36,1,0,284,198,0,39,0,47
2021,6,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",83,30,5.39,0,17.51,0,7.11,0,0,1519,569,0,659,0,291
2021,6,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",120,24,7.69,0,12.95,0,3.36,2,0,1161,369,0,528,0,264
2021,6,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",190,42,11.03,2,22.83,0,6.13,3,3,2169,616,60,1247,0,246
2021,6,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",150,36,14.65,0.68,14.2,0,6.47,2,0,1935,937,45,727,0,226
2021,6,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",30,4,3.33,0,0.14,0,0.53,0,0,226,211,0,5,0,10
2021,6,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",30,4,1.56,0,0.84,0,1.6,2,0,225,136,0,40,0,49
2021,6,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",155,25,4.99,0,18.8,1,0.21,1,2,1062,311,0,659,81,11
2021,6,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",231,38,13.93,0,8.03,0,16.04,5,0,1941,790,0,222,0,929
2021,6,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",30,5,2.78,0,1.69,0,0.53,0,0,296,218,0,50,0,28
2021,6,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",144,30,12.06,0,9.43,0,8.51,5,0,1757,802,0,288,0,667
2021,6,AS,Alaska Airlines Inc.,GST,"Gustavus, AK: Gustavus Airport",30,4,1,0,2.21,0,0.79,1,0,251,76,0,149,0,26
2021,6,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",271,67,18.64,1.64,29.85,0.24,16.63,1,2,2932,1127,43,1077,7,678
2021,6,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",85,17,5.08,0,11.06,0,0.85,2,2,651,268,0,360,0,23
2021,6,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",60,16,7.19,0,3.38,0,5.42,0,0,524,255,0,103,0,166
2021,6,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",30,5,2,0,2,0,1,1,0,281,225,0,33,0,23
2021,6,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",114,34,15.31,0,15.14,0,3.55,0,0,1889,816,0,566,0,507
2021,6,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",390,70,26.74,0.98,17.57,2.35,22.36,1,1,2659,1170,52,475,57,905
2021,6,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",193,38,11.48,1,18.93,0,6.59,1,0,1892,737,17,833,0,305
2021,6,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",194,41,15.56,1,12.46,0,11.98,1,1,1956,1055,45,336,0,520
2021,6,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",310,78,27.62,2,34.13,1,13.25,2,0,2752,1330,50,896,50,426
2021,6,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",787,152,54.04,6.86,55.35,0,35.75,9,0,6617,2556,434,1680,0,1947
2021,6,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",137,26,10.73,0,14.27,0,1,0,0,1183,587,0,461,0,135
2021,6,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",60,9,4.57,0,1.43,0,3,1,0,288,162,0,33,0,93
2021,6,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",108,40,12.42,0.22,22.33,0,5.03,0,4,1510,537,16,750,0,207
2021,6,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",30,3,1.08,0,1.92,0,0,0,0,216,151,0,65,0,0
2021,6,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",64,17,3.06,0,6,0,7.95,0,0,512,100,0,150,0,262
2021,6,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",30,9,3.52,0,1.22,0,4.26,0,0,345,204,0,38,0,103
2021,6,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",60,23,3.99,0,10.61,0,8.39,2,0,826,265,0,239,0,322
2021,6,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",312,66,25.04,1,30.27,0,9.7,1,1,3015,1289,107,960,0,659
2021,6,AS,Alaska Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",30,6,0.3,0,4.7,0,1,0,0,161,8,0,133,0,20
2021,6,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",36,17,6.3,0.41,8.01,0,2.28,0,0,847,445,16,267,0,119
2021,6,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",60,8,4.63,0,1.49,0,1.88,0,0,262,187,0,32,0,43
2021,6,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",150,37,11.6,1.91,14.87,0,8.62,1,0,1475,630,62,432,0,351
2021,6,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",246,48,20.01,1.06,18.6,0.97,7.37,2,0,2413,1130,46,774,178,285
2021,6,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",60,3,0,0,2,0,1,0,0,108,0,0,76,0,32
2021,6,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1166,210,69.25,7.72,56.43,0,76.6,13,0,10303,3321,557,1874,0,4551
2021,6,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",45,16,9.27,0,4.68,0,2.05,0,0,1014,634,0,287,0,93
2021,6,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",282,51,13.86,0.25,13.41,0,23.48,4,0,2262,915,17,356,0,974
2021,6,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",30,8,1.02,0,4.71,0,2.27,1,0,263,36,0,157,0,70
2021,6,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60,7,2.5,0,0.74,0,3.76,1,0,317,167,0,17,0,133
2021,6,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",23,6,1.5,0,0.1,0,4.4,0,0,283,54,0,5,0,224
2021,6,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",38,7,2.33,0,2.42,0,2.25,0,0,314,141,0,77,0,96
2021,6,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",30,10,2.96,0,5.04,0,2,0,0,528,263,0,106,0,159
2021,6,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",645,127,29.79,3.72,49,0.25,44.24,6,0,5293,1400,166,1493,16,2218
2021,6,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",36,11,2.55,1,1.19,0,6.26,1,0,372,84,19,43,0,226
2021,6,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",35,2,0,0,1,0,1,2,0,51,0,0,26,0,25
2021,6,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",5709,1146,272.33,21.27,483.52,6.73,362.15,103,6,53671,16327,1254,15724,208,20158
2021,6,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",364,76,25.99,2.77,15.64,0,31.61,4,0,4275,1308,589,573,0,1805
2021,6,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",120,27,7.19,0.03,3.64,0,16.13,1,0,984,161,1,124,0,698
2021,6,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",234,48,9.24,0,10.91,0.79,27.06,2,0,2274,519,0,331,15,1409
2021,6,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",102,38,14.02,0,15.06,0,8.92,1,1,1450,736,0,456,0,258
2021,6,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",150,35,7.85,0,8.37,1,17.78,2,0,1348,273,0,237,54,784
2021,6,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",235,52,12.87,0,17.25,0,21.88,8,2,2478,1076,0,534,0,868
2021,6,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",60,8,4.71,0.26,1.73,0,1.3,0,0,357,184,16,92,0,65
2021,6,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",60,11,1.87,0,7.62,0,1.52,1,0,347,51,0,192,0,104
2021,6,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",30,18,6.52,0,9.98,0,1.5,0,0,551,232,0,259,0,60
2021,6,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60,7,1.02,0,0.91,0,5.06,0,1,289,49,0,16,0,224
2021,6,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60,11,1.38,0.66,2.38,0,6.58,2,0,424,73,19,88,0,244
2021,6,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",25,9,5.71,0,0.75,0,2.53,1,0,817,574,0,55,0,188
2021,6,B6,JetBlue Airways,ACK,"Nantucket, MA: Nantucket Memorial",165,20,12.71,0,4.47,0,2.82,7,1,1036,773,0,150,0,113
2021,6,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",55,26,11.83,1,8.54,0,4.63,1,0,1892,902,71,459,0,460
2021,6,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",265,70,29.52,4.39,21.36,1.29,13.45,0,1,4850,1919,426,1022,57,1426
2021,6,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",167,41,20.37,0.62,8.34,0,11.66,2,1,3049,1401,54,258,0,1336
2021,6,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",289,151,58.05,3.24,27.51,1.33,60.88,1,0,13083,5069,285,1770,45,5914
2021,6,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",90,30,20.29,2.44,3.24,1.88,2.16,0,0,1618,952,335,148,92,91
2021,6,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",2359,664,284.23,27.26,111.23,0.66,240.62,17,9,52665,19619,3178,5195,32,24641
2021,6,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",90,25,13.02,3.86,6.04,0,2.09,1,0,1264,604,219,231,0,210
2021,6,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",28,8,5.95,0,0.13,0,1.93,0,0,660,330,0,6,0,324
2021,6,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",174,69,34.21,4.39,12.15,1.95,16.3,1,0,5215,2236,516,626,158,1679
2021,6,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",21,11,4.78,0,0.4,0,5.82,0,0,866,345,0,103,0,418
2021,6,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",30,7,4.96,0,1.04,0,1,0,1,197,131,0,19,0,47
2021,6,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",206,61,34.17,1.54,7.53,1,16.76,0,0,4232,2453,176,368,30,1205
2021,6,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",71,24,9.84,1.76,4.12,3.81,4.46,0,0,1514,520,76,282,172,464
2021,6,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",44,7,3.14,0,3.43,0,0.44,0,0,443,307,0,84,0,52
2021,6,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",281,75,34.6,3.25,12.39,0.31,24.45,3,1,6068,2014,651,822,21,2560
2021,6,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",100,35,20.05,0.14,8.05,0,6.76,0,0,2205,1346,22,298,0,539
2021,6,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",78,11,4.31,0,6.69,0,0,0,1,695,244,0,451,0,0
2021,6,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",67,8,5.28,0,2.14,0,0.58,0,0,755,526,0,218,0,11
2021,6,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",1213,565,205.1,18.46,162.16,1.96,177.32,10,12,48207,16037,1894,9654,101,20521
2021,6,B6,JetBlue Airways,EYW,"Key West, FL: Key West International",55,8,4.55,0,3.36,0,0.08,1,0,606,505,0,91,0,10
2021,6,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1538,490,206.77,7.29,116.63,1,158.31,6,15,36299,14659,856,5285,51,15448
2021,6,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",258,75,25.2,6.09,22.7,0,21.02,2,3,7200,2487,579,1227,0,2907
2021,6,B6,JetBlue Airways,HYA,"Hyannis, MA: Barnstable Municipal-Boardman/Polando Field",14,1,1,0,0,0,0,0,0,19,19,0,0,0,0
2021,6,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",71,14,7.08,0,5.52,0,1.4,0,0,646,358,0,206,0,82
2021,6,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",219,89,39.36,3.5,18.66,2.86,24.62,1,0,6855,3111,283,798,126,2537
2021,6,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",2749,976,436.44,30.02,209.19,7.3,293.05,17,18,80482,35337,3121,12107,239,29678
2021,6,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",369,139,64.29,5.16,22.12,0,47.43,1,0,12231,5634,453,1093,0,5051
2021,6,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",863,245,116.99,8.9,35.15,1.74,82.22,5,0,17656,8307,875,1718,100,6656
2021,6,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",207,63,26.72,4.85,13.7,1.34,16.39,3,2,4740,2185,465,671,60,1359
2021,6,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1211,481,193.19,12.25,101.79,3.67,170.09,8,13,39290,15293,1692,5287,250,16768
2021,6,B6,JetBlue Airways,MIA,"Miami, FL: Miami International",433,179,91.4,3.2,54.31,1.7,28.38,2,7,13215,7520,304,2759,42,2590
2021,6,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",46,3,3,0,0,0,0,1,0,213,213,0,0,0,0
2021,6,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",83,43,16.85,0.49,5.65,0.28,19.73,0,0,3116,1265,48,286,21,1496
2021,6,B6,JetBlue Airways,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",93,16,9.52,0,2.05,0,4.42,5,0,1169,848,0,96,0,225
2021,6,B6,JetBlue Airways,ONT,"Ontario, CA: Ontario International",12,5,3.72,0,1,0,0.28,0,0,376,317,0,25,0,34
